,time,open_price
0,2018-08-14 08:00:00,2.0
1,2018-08-15 08:00:00,3.15e-06
2,2018-08-16 08:00:00,3.02e-06
3,2018-08-17 08:00:00,2.93e-06
4,2018-08-18 08:00:00,3.07e-06
5,2018-08-19 08:00:00,2.95e-06
6,2018-08-20 08:00:00,3e-06
7,2018-08-21 08:00:00,2.85e-06
8,2018-08-22 08:00:00,2.69e-06
9,2018-08-23 08:00:00,2.82e-06
10,2018-08-24 08:00:00,2.68e-06
11,2018-08-25 08:00:00,2.57e-06
12,2018-08-26 08:00:00,2.65e-06
13,2018-08-27 08:00:00,2.79e-06
14,2018-08-28 08:00:00,2.97e-06
15,2018-08-29 08:00:00,3.27e-06
16,2018-08-30 08:00:00,3.28e-06
17,2018-08-31 08:00:00,3.5e-06
18,2018-09-01 08:00:00,3.3e-06
19,2018-09-02 08:00:00,3.34e-06
20,2018-09-03 08:00:00,3.08e-06
21,2018-09-04 08:00:00,3.14e-06
22,2018-09-05 08:00:00,3.05e-06
23,2018-09-06 08:00:00,2.94e-06
24,2018-09-07 08:00:00,2.88e-06
25,2018-09-08 08:00:00,2.79e-06
26,2018-09-09 08:00:00,2.66e-06
27,2018-09-10 08:00:00,2.68e-06
28,2018-09-11 08:00:00,2.66e-06
29,2018-09-12 08:00:00,2.61e-06
30,2018-09-13 08:00:00,2.31e-06
31,2018-09-14 08:00:00,2.43e-06
32,2018-09-15 08:00:00,2.4e-06
33,2018-09-16 08:00:00,2.33e-06
34,2018-09-17 08:00:00,2.31e-06
35,2018-09-18 08:00:00,2.44e-06
36,2018-09-19 08:00:00,2.45e-06
37,2018-09-20 08:00:00,2.37e-06
38,2018-09-21 08:00:00,2.34e-06
39,2018-09-22 08:00:00,2.32e-06
40,2018-09-23 08:00:00,2.22e-06
41,2018-09-24 08:00:00,2.22e-06
42,2018-09-25 08:00:00,2.15e-06
43,2018-09-26 08:00:00,2.17e-06
44,2018-09-27 08:00:00,2.17e-06
45,2018-09-28 08:00:00,2.24e-06
46,2018-09-29 08:00:00,2.18e-06
47,2018-09-30 08:00:00,2.19e-06
48,2018-10-01 08:00:00,2.21e-06
49,2018-10-02 08:00:00,2.42e-06
50,2018-10-03 08:00:00,2.3e-06
51,2018-10-04 08:00:00,2.38e-06
52,2018-10-05 08:00:00,2.46e-06
53,2018-10-06 08:00:00,2.42e-06
54,2018-10-07 08:00:00,2.48e-06
55,2018-10-08 08:00:00,2.34e-06
56,2018-10-09 08:00:00,2.33e-06
57,2018-10-10 08:00:00,2.31e-06
58,2018-10-11 08:00:00,2.3e-06
59,2018-10-12 08:00:00,3.08e-06
60,2018-10-13 08:00:00,3.08e-06
61,2018-10-14 08:00:00,3.04e-06
62,2018-10-15 08:00:00,2.85e-06
63,2018-10-16 08:00:00,2.78e-06
64,2018-10-17 08:00:00,3.35e-06
65,2018-10-18 08:00:00,4.26e-06
66,2018-10-19 08:00:00,4.62e-06
67,2018-10-20 08:00:00,4.36e-06
68,2018-10-21 08:00:00,4.74e-06
69,2018-10-22 08:00:00,6.52e-06
70,2018-10-23 08:00:00,8.94e-06
71,2018-10-24 08:00:00,7.15e-06
72,2018-10-25 08:00:00,7.85e-06
73,2018-10-26 08:00:00,8.21e-06
74,2018-10-27 08:00:00,8.17e-06
75,2018-10-28 08:00:00,7.99e-06
76,2018-10-29 08:00:00,7.63e-06
77,2018-10-30 08:00:00,7.37e-06
78,2018-10-31 08:00:00,6.59e-06
79,2018-11-01 08:00:00,6.48e-06
80,2018-11-02 08:00:00,7.49e-06
81,2018-11-03 08:00:00,7.49e-06
82,2018-11-04 08:00:00,7.68e-06
83,2018-11-05 08:00:00,7.18e-06
84,2018-11-06 08:00:00,6.69e-06
85,2018-11-07 08:00:00,6.62e-06
86,2018-11-08 08:00:00,6.7e-06
87,2018-11-09 08:00:00,6.36e-06
88,2018-11-10 08:00:00,6.02e-06
89,2018-11-11 08:00:00,6.2e-06
90,2018-11-12 08:00:00,6.02e-06
91,2018-11-13 08:00:00,5.94e-06
92,2018-11-14 08:00:00,5.54e-06
93,2018-11-15 08:00:00,5.08e-06
94,2018-11-16 08:00:00,4.76e-06
95,2018-11-17 08:00:00,4.82e-06
96,2018-11-18 08:00:00,4.71e-06
97,2018-11-19 08:00:00,5.13e-06
98,2018-11-20 08:00:00,4.5e-06
99,2018-11-21 08:00:00,4.15e-06
100,2018-11-22 08:00:00,4.33e-06
101,2018-11-23 08:00:00,4.13e-06
102,2018-11-24 08:00:00,3.95e-06
103,2018-11-25 08:00:00,4.06e-06
104,2018-11-26 08:00:00,4.56e-06
105,2018-11-27 08:00:00,4.79e-06
